season,season_type,week,poll,rank,school,conference,first_place_votes,points
2025,regular,16,CFP,17,Arizona,Big 12,,0
2025,regular,16,CFP,18,Michigan,Big Ten,,0
2025,regular,16,CFP,19,Virginia,ACC,,0
2025,regular,16,CFP,20,Tulane,American Athletic,,0
2025,regular,16,CFP,21,Houston,Big 12,,0
2025,regular,16,CFP,22,Georgia Tech,ACC,,0
2025,regular,16,CFP,23,Iowa,Big Ten,,0
2025,regular,16,CFP,24,James Madison,Sun Belt,,0
2025,regular,16,CFP,25,North Texas,American Athletic,,0
2025,postseason,1,Coaches,1,Wisconsin-River Falls,Wisconsin,51.0,1275
2025,postseason,1,Coaches,2,North Central College,CCIW,,1224
2025,postseason,1,Coaches,3,John Carroll University,Ohio,,1118
2025,postseason,1,Coaches,4,Johns Hopkins University,Centennial,,1100
2025,postseason,1,Coaches,5,Bethel (MN),Minnesota,,1081
2025,postseason,1,Coaches,6,University of Mount Union,Ohio,,925
2025,postseason,1,Coaches,7,Wheaton,CCIW,,868
2025,postseason,1,Coaches,8,Saint John's (MN),Minnesota,,806
2025,postseason,1,Coaches,9,Berry College,Southern Athletic,,800
2025,postseason,1,Coaches,10,Wisconsin-Lacrosse,Wisconsin,,737
2025,postseason,1,Coaches,11,Wisconsin-Platteville,Wisconsin,,716
2025,postseason,1,Coaches,12,Salisbury,New Jersey,,678
2025,postseason,1,Coaches,13,Depauw,North Coast,,663
2025,postseason,1,Coaches,14,Wartburg,American Rivers,,595
2025,postseason,1,Coaches,15,Susquehanna,Landmark Conference,,585
2025,postseason,1,Coaches,16,Trinity University TX,Southern Athletic,,543
2025,postseason,1,Coaches,17,Hope College,Michigan,,441
2025,postseason,1,Coaches,18,Christopher Newport,New Jersey,,417
2025,postseason,1,Coaches,19,Hardin-Simmons,American Southwest,,415
2025,postseason,1,Coaches,20,Wisconsin-Whitewater,Wisconsin,,393
2025,postseason,1,Coaches,21,Randolph-Macon,Old Dominion,,210
2025,postseason,1,Coaches,22,Franklin & Marshall,Centennial,,186
2025,postseason,1,Coaches,23,Eastern University,Mid Atlantic,,134
2025,postseason,1,Coaches,24,Endicott College,Commonwealth Coast,,129
2025,postseason,1,Coaches,25,Alma,Michigan,,86
2025,postseason,1,Coaches,1,Montana State,Big Sky,21.0,525
2025,postseason,1,Coaches,2,Illinois State,MVFC,,504
2025,postseason,1,Coaches,3,Montana,Big Sky,,472
2025,postseason,1,Coaches,4,Villanova,CAA,,427
2025,postseason,1,Coaches,5,North Dakota State,MVFC,,426
2025,postseason,1,Coaches,6,Tarleton State,UAC,,419
2025,postseason,1,Coaches,7,Stephen F. Austin,Southland,,369
2025,postseason,1,Coaches,8,UC Davis,Big Sky,,359
2025,postseason,1,Coaches,9,Lehigh,Patriot,,358
2025,postseason,1,Coaches,10,Rhode Island,CAA,,304
2025,postseason,1,Coaches,11,South Dakota,MVFC,,295
2025,postseason,1,Coaches,12,Abilene Christian,UAC,,257
2025,postseason,1,Coaches,13,Yale,Ivy,,235
2025,postseason,1,Coaches,14,South Dakota State,MVFC,,209
2025,postseason,1,Coaches,15,Tennessee Tech,Big South-OVC,,206
2025,postseason,1,Coaches,16,North Dakota,MVFC,,192
2025,postseason,1,Coaches,17,Youngstown State,MVFC,,190
2025,postseason,1,Coaches,18,Mercer,Southern,,186
2025,postseason,1,Coaches,19,SE Louisiana,Southland,,172
2025,postseason,1,Coaches,20,Monmouth,CAA,,112
2025,postseason,1,Coaches,21,Lamar,Southland,,105
2025,postseason,1,Coaches,22,Jackson State,SWAC,,103
2025,postseason,1,Coaches,23,Harvard,Ivy,,78
2025,postseason,1,Coaches,24,West Georgia,UAC,,68
2025,postseason,1,Coaches,25,South Carolina State,MEAC,,59
2025,postseason,1,AP,1,Indiana,Big Ten,66.0,1650
2025,postseason,1,AP,2,Miami,ACC,,1584
2025,postseason,1,AP,3,Ole Miss,SEC,,1492
2025,postseason,1,AP,4,Oregon,Big Ten,,1429
2025,postseason,1,AP,5,Ohio State,Big Ten,,1378
2025,postseason,1,AP,6,Georgia,SEC,,1364
2025,postseason,1,AP,7,Texas Tech,Big 12,,1232
2025,postseason,1,AP,8,Texas A&M,SEC,,1157
2025,postseason,1,AP,9,Alabama,SEC,,1065
2025,postseason,1,AP,10,Notre Dame,FBS Independents,,1049
2025,postseason,1,AP,11,BYU,Big 12,,961
2025,postseason,1,AP,12,Texas,SEC,,952
2025,postseason,1,AP,13,Oklahoma,SEC,,941
2025,postseason,1,AP,14,Utah,Big 12,,812
2025,postseason,1,AP,15,Vanderbilt,SEC,,623
2025,postseason,1,AP,16,Virginia,ACC,,603
2025,postseason,1,AP,17,Iowa,Big Ten,,430
2025,postseason,1,AP,18,Tulane,American Athletic,,404
2025,postseason,1,AP,19,James Madison,Sun Belt,,399
2025,postseason,1,AP,20,USC,Big Ten,,378
2025,postseason,1,AP,21,Michigan,Big Ten,,276
2025,postseason,1,AP,22,Houston,Big 12,,270
2025,postseason,1,AP,23,Navy,American Athletic,,227
2025,postseason,1,AP,24,North Texas,American Athletic,,191
2025,postseason,1,AP,25,TCU,Big 12,,125
2025,postseason,1,Coaches,1,Ferris State,GLIAC,30.0,750
2025,postseason,1,Coaches,2,Harding University,Great American,,720
2025,postseason,1,Coaches,3,Kutztown University,Pennsylvania State Athletic,,686
2025,postseason,1,Coaches,4,Newberry,South Atlantic,,608
2025,postseason,1,Coaches,5,UT Permian Basin,Lone Star,,601
2025,postseason,1,Coaches,6,Pittsburg St,Mid America,,559
2025,postseason,1,Coaches,7,Albany State GA,SIAC,,499
2025,postseason,1,Coaches,8,Minnesota State Mankato,Northern Sun,,487
2025,postseason,1,Coaches,9,West Florida,Gulf South,,457
2025,postseason,1,Coaches,10,Indianapolis,Great Lakes,,440
2025,postseason,1,Coaches,11,CSU Pueblo,Rocky Mountain,,413
2025,postseason,1,Coaches,12,Western Colorado,Rocky Mountain,,409
2025,postseason,1,Coaches,13,Central Washington,Lone Star,,401
2025,postseason,1,Coaches,14,Frostburg State,Mountain East,,378
2025,postseason,1,Coaches,15,Ashland,Great Midwest Athletic,,337
2025,postseason,1,Coaches,16,Minnesota Duluth,Northern Sun,,320
2025,postseason,1,Coaches,17,Northwest Missouri St,Mid America,,251
2025,postseason,1,Coaches,18,Johnson C Smith,CIAA,,246
2025,postseason,1,Coaches,19,Findlay,Great Midwest Athletic,,229
2025,postseason,1,Coaches,20,Benedict College,SIAC,,213
2025,postseason,1,Coaches,21,Virginia Union,CIAA,,165
2025,postseason,1,Coaches,22,PennWest California,Pennsylvania State Athletic,,129
2025,postseason,1,Coaches,23,Chadron St,Rocky Mountain,,109
2025,postseason,1,Coaches,24,Assumption,Northeast 10,,91
2025,postseason,1,Coaches,25,Augustana University (SD),Northern Sun,,84
2025,postseason,1,Coaches,1,Indiana,Big Ten,62.0,1550
2025,postseason,1,Coaches,2,Miami,ACC,,1485
2025,postseason,1,Coaches,3,Ole Miss,SEC,,1400
2025,postseason,1,Coaches,4,Oregon,Big Ten,,1349
2025,postseason,1,Coaches,5,Georgia,SEC,,1269
2025,postseason,1,Coaches,6,Ohio State,Big Ten,,1265
2025,postseason,1,Coaches,7,Texas Tech,Big 12,,1142
2025,postseason,1,Coaches,8,Texas A&M,SEC,,1091
2025,postseason,1,Coaches,9,Alabama,SEC,,1050
2025,postseason,1,Coaches,10,Oklahoma,SEC,,946
2025,postseason,1,Coaches,11,Notre Dame,FBS Independents,,901
2025,postseason,1,Coaches,12,BYU,Big 12,,868
2025,postseason,1,Coaches,13,Texas,SEC,,840
2025,postseason,1,Coaches,14,Utah,Big 12,,772
2025,postseason,1,Coaches,15,Vanderbilt,SEC,,602
2025,postseason,1,Coaches,16,Virginia,ACC,,567
2025,postseason,1,Coaches,17,Iowa,Big Ten,,410
2025,postseason,1,Coaches,18,Tulane,American Athletic,,369
2025,postseason,1,Coaches,19,Houston,Big 12,,349
2025,postseason,1,Coaches,20,James Madison,Sun Belt,,342
2025,postseason,1,Coaches,21,USC,Big Ten,,309
2025,postseason,1,Coaches,22,Michigan,Big Ten,,276
2025,postseason,1,Coaches,23,Navy,American Athletic,,164
2025,postseason,1,Coaches,24,Georgia Tech,ACC,,126
2025,postseason,1,Coaches,25,Illinois,Big Ten,,123
